                                kicad schematic
                                Transient Analysis  Wed Oct 22 17:17:05  2025
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
362	2.943691e-02	-5.16665e-11	4.560875e-10	
363	2.953691e-02	4.542820e-11	-4.56087e-10	
364	2.963691e-02	-5.16665e-11	4.560874e-10	
365	2.973691e-02	4.542821e-11	-4.56087e-10	
366	2.983691e-02	-5.16665e-11	4.560874e-10	
367	2.993691e-02	4.542822e-11	-4.56087e-10	
368	3.000000e-02	-5.16665e-11	4.560874e-10	
369	3.000000e-02	-6.43469e-06	3.268109e-05	
370	3.000000e-02	-2.04069e-05	4.502087e-05	
371	3.000000e-02	-6.99173e-05	5.147699e-05	
372	3.000000e-02	-3.88910e-05	4.394392e-05	
373	3.000000e-02	-1.00022e-05	7.894033e-06	
374	3.000000e-02	2.794969e-06	-2.14494e-06	
375	3.000000e-02	-1.56468e-06	1.159379e-06	
376	3.000000e-02	1.176939e-06	-8.49383e-07	
377	3.000000e-02	-1.01845e-06	7.219462e-07	
378	3.000000e-02	9.493115e-07	-6.66845e-07	
379	3.000000e-02	-9.15835e-07	6.399323e-07	
380	3.000000e-02	8.997889e-07	-6.27166e-07	
381	3.000000e-02	-8.91792e-07	6.207080e-07	
382	3.000001e-02	8.878190e-07	-6.17577e-07	
383	3.000002e-02	-8.85877e-07	6.159784e-07	
384	3.000003e-02	8.848515e-07	-6.15199e-07	
385	3.000007e-02	-8.84404e-07	6.148008e-07	
386	3.000013e-02	8.841112e-07	-6.14606e-07	
387	3.000026e-02	-8.84037e-07	6.145067e-07	
388	3.000052e-02	8.839262e-07	-6.14458e-07	
389	3.000105e-02	-8.83945e-07	6.144332e-07	
390	3.000210e-02	8.838800e-07	-6.14421e-07	
391	3.000419e-02	-8.83922e-07	6.144148e-07	
392	3.000839e-02	8.838684e-07	-6.14412e-07	
393	3.001678e-02	-8.83916e-07	6.144102e-07	
394	3.003355e-02	8.838655e-07	-6.14409e-07	
395	3.006711e-02	-8.83915e-07	6.144090e-07	
396	3.013422e-02	8.838648e-07	-6.14409e-07	
397	3.023422e-02	-8.83914e-07	6.144087e-07	
398	3.033422e-02	8.838645e-07	-6.14409e-07	
399	3.043422e-02	-8.83914e-07	6.144085e-07	
400	3.053422e-02	8.838642e-07	-6.14408e-07	
401	3.063422e-02	-8.83914e-07	6.144082e-07	
402	3.073422e-02	8.838638e-07	-6.14408e-07	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
403	3.083422e-02	-8.83913e-07	6.144079e-07	
404	3.093422e-02	8.838635e-07	-6.14408e-07	
405	3.103422e-02	-8.83913e-07	6.144077e-07	
406	3.113422e-02	8.838632e-07	-6.14408e-07	
407	3.123422e-02	-8.83913e-07	6.144074e-07	
408	3.133422e-02	8.838629e-07	-6.14407e-07	
409	3.143422e-02	-8.83912e-07	6.144072e-07	
410	3.153422e-02	8.838625e-07	-6.14407e-07	
411	3.163422e-02	-8.83912e-07	6.144069e-07	
412	3.173422e-02	8.838622e-07	-6.14407e-07	
413	3.183422e-02	-8.83912e-07	6.144067e-07	
414	3.193422e-02	8.838619e-07	-6.14407e-07	
415	3.203422e-02	-8.83911e-07	6.144064e-07	
416	3.213422e-02	8.838616e-07	-6.14406e-07	
417	3.223422e-02	-8.83911e-07	6.144061e-07	
418	3.233422e-02	8.838613e-07	-6.14406e-07	
419	3.243422e-02	-8.83911e-07	6.144059e-07	
420	3.253422e-02	8.838609e-07	-6.14406e-07	
421	3.263422e-02	-8.83910e-07	6.144056e-07	
422	3.273422e-02	8.838606e-07	-6.14405e-07	
423	3.283422e-02	-8.83910e-07	6.144054e-07	
424	3.293422e-02	8.838603e-07	-6.14405e-07	
425	3.303422e-02	-8.83910e-07	6.144051e-07	
426	3.313422e-02	8.838600e-07	-6.14405e-07	
427	3.323422e-02	-8.83909e-07	6.144048e-07	
428	3.333422e-02	8.838596e-07	-6.14405e-07	
429	3.343422e-02	-8.83909e-07	6.144046e-07	
430	3.353422e-02	8.838593e-07	-6.14404e-07	
431	3.363422e-02	-8.83909e-07	6.144043e-07	
432	3.373422e-02	8.838590e-07	-6.14404e-07	
433	3.383422e-02	-8.83908e-07	6.144041e-07	
